,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
28636,Sid Meier’s Civilization VI,20.2,All Ages,23.81,Mobile,Yes,Valve,Nintendo,2016,Strategy,Yes,22.4,High,Good,Good,"Great game, but too many bugs.",Offline,3
28637,FIFA 24,18.7,Adults,30.33,Nintendo Switch,Yes,Rockstar Games,Valve,2023,Strategy,Yes,10.3,Low,Good,Excellent,"Great game, but the gameplay is amazing.",Offline,10
28638,Street Fighter V,28.8,Teens,52.92,PlayStation,Yes,Game Freak,Square Enix,2013,Shooter,No,6.0,Ultra,Poor,Good,"Solid game, but the graphics could be better.",Offline,3
28639,Animal Crossing: New Horizons,20.2,Kids,23.02,Xbox,No,Game Freak,Square Enix,2021,Strategy,No,34.0,Medium,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,7
28640,Super Smash Bros. Ultimate,14.8,All Ages,26.09,Xbox,No,Epic Games,Activision,2010,Party,Yes,8.8,High,Good,Excellent,"Solid game, but the graphics could be better.",Online,7
28641,Ghost of Tsushima,32.7,Teens,44.07,Xbox,No,Game Freak,Innersloth,2013,Fighting,Yes,31.0,High,Poor,Average,"Great game, but too many bugs.",Online,4
28642,Red Dead Redemption 2,30.7,All Ages,52.38,PC,Yes,Rockstar Games,Innersloth,2012,Party,No,21.6,Ultra,Poor,Poor,"Amazing game, but the gameplay is amazing.",Online,4
28643,Counter-Strike: Global Offensive,17.0,Adults,26.21,PlayStation,Yes,Epic Games,Activision,2023,Action,No,9.1,High,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Online,6
28644,Bioshock Infinite,36.7,Adults,42.97,Mobile,Yes,CD Projekt Red,Epic Games,2012,Adventure,Yes,51.9,Ultra,Poor,Excellent,"Solid game, but too many bugs.",Online,6
28645,Tetris,25.7,Teens,23.87,Xbox,Yes,Capcom,Electronic Arts,2019,Adventure,No,50.3,High,Poor,Good,"Disappointing game, but the graphics could be better.",Online,8
28646,Ghost of Tsushima,24.3,Adults,45.03,PlayStation,No,CD Projekt Red,Innersloth,2013,Sports,No,11.2,High,Good,Poor,"Solid game, but the graphics could be better.",Offline,2
28647,Cuphead,13.9,Kids,25.64,Xbox,No,Epic Games,Activision,2020,Action,Yes,6.4,Ultra,Excellent,Excellent,"Great game, but the graphics could be better.",Online,7
28648,Super Mario Odyssey,24.7,Adults,21.73,PC,No,Innersloth,Epic Games,2015,Puzzle,No,46.6,Low,Good,Poor,"Amazing game, but too many bugs.",Online,6
28649,Bioshock Infinite,32.1,All Ages,33.97,PlayStation,No,Nintendo,Electronic Arts,2019,RPG,No,45.3,Ultra,Excellent,Poor,"Amazing game, but too many bugs.",Online,4
28650,1000-Piece Puzzle,32.1,Teens,38.32,Xbox,No,Nintendo,Activision,2020,Party,No,47.0,High,Poor,Good,"Solid game, but the gameplay is amazing.",Online,4
28651,Tekken 7,43.0,All Ages,49.77,PC,No,CD Projekt Red,Take-Two Interactive,2011,Puzzle,No,57.6,Ultra,Good,Poor,"Solid game, but the gameplay is amazing.",Online,3
28652,Fortnite,23.5,Teens,40.35,Xbox,Yes,Nintendo,Electronic Arts,2022,Strategy,Yes,9.2,High,Average,Poor,"Amazing game, but the graphics could be better.",Online,3
28653,Hitman 3,33.9,Kids,29.99,PC,Yes,EA Sports,Capcom,2017,Strategy,Yes,57.6,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Offline,7
28654,Super Smash Bros. Ultimate,42.0,Adults,59.3,Nintendo Switch,No,Rockstar Games,Valve,2015,Fighting,Yes,35.7,High,Poor,Good,"Disappointing game, but the graphics could be better.",Online,8
28655,League of Legends,32.3,Kids,37.66,Mobile,Yes,Epic Games,Nintendo,2018,Adventure,No,41.4,Ultra,Good,Excellent,"Disappointing game, but too many bugs.",Offline,2
28656,The Elder Scrolls V: Skyrim,42.5,All Ages,59.49,PC,No,Capcom,Nintendo,2014,Party,Yes,38.9,Ultra,Average,Excellent,"Great game, but the graphics could be better.",Online,3
28657,Minecraft,39.3,Teens,44.13,PC,Yes,Game Freak,Square Enix,2021,Simulation,No,54.4,Low,Average,Good,"Solid game, but the graphics could be better.",Offline,6
28658,League of Legends,31.3,All Ages,44.99,Nintendo Switch,No,Rockstar Games,Nintendo,2012,Action,No,28.5,Low,Poor,Poor,"Amazing game, but the gameplay is amazing.",Online,1
28659,Among Us,12.6,Adults,23.56,Xbox,Yes,Epic Games,Valve,2013,Party,Yes,6.3,Low,Good,Excellent,"Disappointing game, but too many bugs.",Offline,4
28660,Super Mario Odyssey,20.1,Teens,25.75,Mobile,No,Bungie,Electronic Arts,2021,Strategy,No,26.2,Ultra,Good,Good,"Solid game, but the graphics could be better.",Online,2
28661,Pillars of Eternity II: Deadfire,39.2,Adults,41.68,Nintendo Switch,No,Capcom,Capcom,2010,Sports,Yes,57.9,High,Poor,Good,"Great game, but the graphics could be better.",Offline,6
28662,Minecraft,18.1,All Ages,31.65,PlayStation,No,Innersloth,Take-Two Interactive,2010,Puzzle,Yes,7.1,Low,Average,Good,"Disappointing game, but the graphics could be better.",Online,2
28663,Just Dance 2024,37.4,All Ages,49.12,Mobile,No,Nintendo,Nintendo,2016,Puzzle,Yes,41.1,Low,Poor,Excellent,"Solid game, but the graphics could be better.",Offline,2
28664,Stardew Valley,28.6,All Ages,30.7,PC,No,Innersloth,Epic Games,2013,Sports,Yes,47.3,Ultra,Excellent,Poor,"Disappointing game, but the gameplay is amazing.",Offline,5
28665,Animal Crossing: New Horizons,39.9,Kids,56.88,Xbox,No,Rockstar Games,Take-Two Interactive,2012,Strategy,Yes,39.6,Medium,Poor,Excellent,"Amazing game, but too many bugs.",Online,10
28666,Stardew Valley,32.8,All Ages,46.25,PC,Yes,Rockstar Games,Take-Two Interactive,2010,RPG,Yes,35.3,Medium,Excellent,Average,"Great game, but the gameplay is amazing.",Online,4
28667,Among Us,41.2,Kids,49.43,Xbox,No,EA Sports,Valve,2016,RPG,No,56.3,High,Average,Poor,"Great game, but too many bugs.",Offline,5
28668,Spelunky 2,28.4,Teens,23.37,PC,No,Nintendo,Capcom,2011,Party,Yes,49.0,High,Average,Average,"Solid game, but too many bugs.",Offline,1
28669,Street Fighter V,33.8,All Ages,42.12,PlayStation,Yes,Nintendo,Square Enix,2018,Action,No,38.8,High,Poor,Poor,"Solid game, but the gameplay is amazing.",Offline,2
28670,Ghost of Tsushima,17.8,Adults,20.06,Xbox,No,Bungie,Electronic Arts,2018,Shooter,Yes,29.6,High,Average,Excellent,"Amazing game, but the gameplay is amazing.",Offline,1
28671,Among Us,26.8,Adults,31.19,Mobile,Yes,CD Projekt Red,Capcom,2012,Party,Yes,33.1,High,Average,Good,"Amazing game, but too many bugs.",Online,8
28672,Fall Guys,15.8,Teens,25.42,Nintendo Switch,No,Valve,Electronic Arts,2019,Shooter,No,13.7,Medium,Excellent,Average,"Amazing game, but the graphics could be better.",Offline,3
28673,Hitman 3,18.0,Teens,31.7,Mobile,Yes,Valve,Nintendo,2017,Fighting,No,7.6,Medium,Poor,Good,"Amazing game, but too many bugs.",Offline,6
28674,The Sims 4,18.0,Teens,26.97,Xbox,Yes,Epic Games,Innersloth,2018,Action,No,8.9,Low,Average,Excellent,"Solid game, but the gameplay is amazing.",Online,8
28675,Bioshock Infinite,23.4,Adults,20.78,Nintendo Switch,No,Rockstar Games,Electronic Arts,2021,Puzzle,Yes,47.6,High,Good,Good,"Amazing game, but too many bugs.",Offline,1
28676,Halo Infinite,18.0,All Ages,26.47,PlayStation,No,Epic Games,Innersloth,2022,Action,No,19.0,Medium,Poor,Average,"Amazing game, but too many bugs.",Online,3
28677,Half-Life: Alyx,20.5,Teens,24.76,PC,No,Valve,Square Enix,2017,Fighting,Yes,21.5,High,Poor,Average,"Solid game, but too many bugs.",Online,8
28678,Portal 2,32.5,Kids,54.5,PlayStation,No,EA Sports,Take-Two Interactive,2018,Strategy,Yes,12.6,Low,Excellent,Poor,"Solid game, but too many bugs.",Online,8
28679,Among Us,24.5,Teens,37.31,Xbox,No,Game Freak,Innersloth,2023,Sports,No,21.1,Medium,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,10
28680,Tekken 7,33.2,Adults,55.25,Xbox,No,Epic Games,Innersloth,2010,Sports,No,12.8,High,Average,Poor,"Great game, but the gameplay is amazing.",Offline,5
28681,Pillars of Eternity II: Deadfire,38.4,All Ages,57.16,PlayStation,No,CD Projekt Red,Take-Two Interactive,2013,Shooter,Yes,38.5,Medium,Good,Good,"Amazing game, but the gameplay is amazing.",Offline,6
28682,Mario Kart 8 Deluxe,30.6,All Ages,37.81,Xbox,No,CD Projekt Red,Innersloth,2013,Fighting,Yes,44.7,Medium,Poor,Good,"Amazing game, but too many bugs.",Offline,5
28683,Grand Theft Auto V,39.5,All Ages,48.77,Mobile,No,Rockstar Games,Capcom,2016,Sports,Yes,47.3,Low,Average,Good,"Disappointing game, but the graphics could be better.",Online,3
28684,Kingdom Hearts III,32.7,Kids,56.62,Nintendo Switch,No,Game Freak,Innersloth,2021,Party,Yes,8.1,High,Excellent,Good,"Great game, but the gameplay is amazing.",Online,4
28685,Tomb Raider (2013),32.3,Kids,49.96,Nintendo Switch,Yes,Valve,Take-Two Interactive,2014,Simulation,Yes,26.2,High,Excellent,Good,"Amazing game, but the gameplay is amazing.",Offline,7
28686,Tomb Raider (2013),38.8,Teens,55.01,Xbox,No,Epic Games,Capcom,2010,RPG,Yes,32.2,Low,Poor,Poor,"Disappointing game, but the graphics could be better.",Online,5
28687,Animal Crossing: New Horizons,36.1,Adults,52.33,Nintendo Switch,Yes,Rockstar Games,Nintendo,2022,Adventure,No,30.5,High,Good,Good,"Solid game, but the graphics could be better.",Offline,5
28688,The Elder Scrolls V: Skyrim,39.1,All Ages,47.09,PlayStation,Yes,Rockstar Games,Electronic Arts,2013,Puzzle,Yes,57.2,High,Good,Good,"Solid game, but too many bugs.",Offline,2
28689,Red Dead Redemption 2,40.5,Teens,57.64,Nintendo Switch,No,Rockstar Games,Epic Games,2017,Sports,Yes,43.4,Ultra,Good,Poor,"Solid game, but too many bugs.",Online,2
28690,Halo Infinite,16.9,Adults,30.78,Xbox,Yes,Game Freak,Activision,2011,Sports,No,8.5,High,Average,Good,"Solid game, but the gameplay is amazing.",Offline,4
28691,The Legend of Zelda: Breath of the Wild,37.3,All Ages,41.9,PlayStation,No,Capcom,Epic Games,2015,Strategy,No,57.2,High,Poor,Poor,"Great game, but too many bugs.",Offline,3
28692,Street Fighter V,28.9,Teens,30.05,Xbox,Yes,Rockstar Games,Valve,2022,Fighting,No,52.4,Ultra,Good,Excellent,"Solid game, but the gameplay is amazing.",Online,6
28693,Stardew Valley,39.0,Teens,57.28,PC,No,Bungie,Capcom,2016,Simulation,Yes,33.1,Ultra,Good,Average,"Solid game, but the gameplay is amazing.",Offline,6
28694,1000-Piece Puzzle,31.8,Adults,37.88,Nintendo Switch,Yes,Bungie,Activision,2019,RPG,Yes,42.0,Low,Poor,Average,"Solid game, but the graphics could be better.",Offline,3
28695,Fortnite,26.8,All Ages,24.83,Xbox,No,Capcom,Electronic Arts,2014,Adventure,Yes,47.5,High,Good,Average,"Great game, but too many bugs.",Offline,2
28696,Half-Life: Alyx,35.6,All Ages,50.81,Mobile,Yes,Innersloth,Activision,2010,Puzzle,No,34.1,High,Average,Poor,"Solid game, but the graphics could be better.",Offline,6
28697,Bioshock Infinite,41.8,Teens,54.75,PlayStation,No,Valve,Nintendo,2012,Action,Yes,47.5,Ultra,Average,Good,"Amazing game, but the gameplay is amazing.",Offline,2
28698,The Witcher 3: Wild Hunt,23.6,Adults,25.94,PlayStation,No,Valve,Electronic Arts,2017,Strategy,Yes,35.2,Low,Good,Good,"Disappointing game, but the graphics could be better.",Online,10
28699,Call of Duty: Modern Warfare 2,17.8,Kids,28.3,Mobile,No,Innersloth,Valve,2021,RPG,Yes,18.4,Low,Poor,Poor,"Amazing game, but the gameplay is amazing.",Offline,7
28700,The Elder Scrolls V: Skyrim,33.7,All Ages,57.74,Xbox,Yes,Innersloth,Innersloth,2017,Puzzle,Yes,10.7,Medium,Poor,Average,"Disappointing game, but the graphics could be better.",Online,6
28701,Animal Crossing: New Horizons,27.3,Kids,41.17,Nintendo Switch,Yes,Rockstar Games,Nintendo,2023,Sports,Yes,20.2,Low,Poor,Excellent,"Disappointing game, but too many bugs.",Offline,6
28702,Counter-Strike: Global Offensive,26.3,Adults,34.14,Mobile,Yes,Valve,Innersloth,2017,Puzzle,No,26.9,Ultra,Average,Poor,"Great game, but the graphics could be better.",Offline,2
28703,Grand Theft Auto V,14.4,Adults,20.86,Mobile,No,CD Projekt Red,Square Enix,2023,Party,No,7.8,Low,Poor,Good,"Disappointing game, but too many bugs.",Offline,8
28704,Super Mario Odyssey,32.0,Teens,59.27,Mobile,No,Nintendo,Capcom,2014,Sports,No,12.4,High,Poor,Good,"Disappointing game, but the graphics could be better.",Online,7
28705,Spelunky 2,21.6,All Ages,37.5,Mobile,No,Nintendo,Square Enix,2020,RPG,No,9.0,Ultra,Good,Excellent,"Great game, but the gameplay is amazing.",Online,7
28706,Street Fighter V,34.2,All Ages,49.3,Mobile,No,Nintendo,Innersloth,2013,Puzzle,No,26.1,Ultra,Good,Poor,"Great game, but the gameplay is amazing.",Online,10
28707,FIFA 24,27.7,Kids,49.7,PlayStation,No,Nintendo,Activision,2017,Simulation,Yes,10.8,Low,Average,Excellent,"Disappointing game, but the gameplay is amazing.",Online,4
28708,Ghost of Tsushima,25.2,Teens,25.52,Mobile,Yes,Valve,Activision,2011,Fighting,Yes,46.8,Medium,Excellent,Average,"Amazing game, but the gameplay is amazing.",Online,7
28709,Pokémon Scarlet & Violet,17.1,Teens,32.44,Nintendo Switch,No,Nintendo,Square Enix,2012,Shooter,Yes,9.2,Ultra,Excellent,Poor,"Disappointing game, but the graphics could be better.",Online,1
28710,The Witcher 3: Wild Hunt,24.1,Kids,24.01,PlayStation,No,Game Freak,Epic Games,2014,Adventure,No,45.5,Low,Poor,Poor,"Solid game, but the graphics could be better.",Offline,2
28711,Tekken 7,37.9,Adults,46.45,Nintendo Switch,Yes,Bungie,Epic Games,2010,RPG,Yes,47.7,Medium,Excellent,Average,"Great game, but the graphics could be better.",Online,10
28712,1000-Piece Puzzle,21.6,Adults,38.71,Mobile,Yes,Epic Games,Take-Two Interactive,2011,RPG,Yes,12.4,Low,Poor,Poor,"Disappointing game, but too many bugs.",Offline,5
28713,Among Us,37.5,Teens,40.85,Xbox,No,EA Sports,Epic Games,2021,Shooter,No,52.5,Ultra,Poor,Excellent,"Disappointing game, but the graphics could be better.",Online,2
28714,The Sims 4,30.7,Teens,28.38,PC,No,Rockstar Games,Electronic Arts,2015,Party,Yes,53.3,Ultra,Poor,Excellent,"Great game, but the graphics could be better.",Offline,7
28715,Minecraft,19.7,Adults,30.24,Xbox,No,Rockstar Games,Valve,2011,Shooter,No,15.3,Ultra,Average,Excellent,"Disappointing game, but too many bugs.",Online,8
28716,Hitman 3,32.0,Teens,50.63,Mobile,No,CD Projekt Red,Epic Games,2010,Strategy,No,18.7,Low,Poor,Excellent,"Great game, but the gameplay is amazing.",Online,6
28717,Cuphead,29.8,Adults,45.6,Nintendo Switch,No,Valve,Valve,2023,Shooter,No,18.1,Low,Average,Average,"Solid game, but the gameplay is amazing.",Offline,2
28718,Kingdom Hearts III,26.8,Teens,25.24,PlayStation,No,Game Freak,Electronic Arts,2011,Adventure,Yes,42.2,Low,Poor,Excellent,"Solid game, but the graphics could be better.",Online,1
28719,League of Legends,37.7,Kids,45.27,PlayStation,Yes,Bungie,Innersloth,2015,Party,No,50.7,Medium,Excellent,Excellent,"Amazing game, but the graphics could be better.",Offline,6
28720,Counter-Strike: Global Offensive,19.0,Kids,32.05,PlayStation,Yes,CD Projekt Red,Electronic Arts,2023,Strategy,Yes,7.7,Low,Poor,Good,"Amazing game, but the graphics could be better.",Online,3
28721,Street Fighter V,18.5,Teens,24.19,Mobile,No,Capcom,Epic Games,2021,Party,No,18.5,Medium,Poor,Excellent,"Great game, but the graphics could be better.",Offline,7
28722,Kingdom Hearts III,33.7,Teens,29.95,PC,No,Rockstar Games,Epic Games,2014,Shooter,Yes,57.4,High,Excellent,Poor,"Disappointing game, but the gameplay is amazing.",Offline,8
28723,The Legend of Zelda: Breath of the Wild,16.7,All Ages,22.61,PlayStation,No,Nintendo,Innersloth,2022,Action,Yes,23.1,High,Poor,Average,"Solid game, but too many bugs.",Online,6
28724,Overwatch 2,27.5,All Ages,49.98,PlayStation,No,EA Sports,Nintendo,2010,Sports,No,5.5,Low,Poor,Good,"Great game, but too many bugs.",Online,8
28725,The Legend of Zelda: Breath of the Wild,16.1,Kids,29.91,Nintendo Switch,No,Valve,Activision,2022,Fighting,No,5.5,Medium,Good,Good,"Disappointing game, but too many bugs.",Offline,4
28726,The Sims 4,32.7,Teens,43.29,Nintendo Switch,Yes,Game Freak,Innersloth,2014,Sports,Yes,32.7,Ultra,Average,Poor,"Solid game, but the gameplay is amazing.",Online,1
28727,Hitman 3,31.9,Adults,44.91,Mobile,No,Nintendo,Electronic Arts,2018,Fighting,Yes,36.3,Low,Excellent,Excellent,"Amazing game, but too many bugs.",Online,1
28728,Hitman 3,31.4,All Ages,49.46,Nintendo Switch,No,Capcom,Square Enix,2019,Fighting,No,19.1,Medium,Good,Excellent,"Disappointing game, but the graphics could be better.",Offline,3
28729,Red Dead Redemption 2,24.5,Kids,39.03,Xbox,No,Epic Games,Electronic Arts,2020,Shooter,No,20.1,High,Poor,Excellent,"Great game, but the gameplay is amazing.",Offline,6
28730,Animal Crossing: New Horizons,32.5,Teens,45.33,PC,No,EA Sports,Capcom,2016,Strategy,Yes,34.9,Ultra,Excellent,Poor,"Disappointing game, but too many bugs.",Offline,6
28731,Mario Kart 8 Deluxe,29.1,Adults,39.17,Xbox,Yes,Epic Games,Electronic Arts,2014,Sports,Yes,36.0,Low,Average,Excellent,"Amazing game, but the graphics could be better.",Online,8
28732,Portal 2,34.3,All Ages,55.78,Mobile,No,Game Freak,Electronic Arts,2022,Simulation,No,22.1,High,Poor,Excellent,"Solid game, but too many bugs.",Online,3
28733,Red Dead Redemption 2,36.1,Kids,41.95,Nintendo Switch,No,Bungie,Epic Games,2015,Shooter,No,53.6,Low,Average,Poor,"Disappointing game, but the gameplay is amazing.",Online,10
28734,The Sims 4,37.5,All Ages,57.93,PC,Yes,Game Freak,Nintendo,2010,RPG,Yes,30.5,Ultra,Poor,Average,"Solid game, but too many bugs.",Offline,10
28735,Sid Meier’s Civilization VI,34.3,All Ages,36.61,PlayStation,Yes,Rockstar Games,Take-Two Interactive,2013,Simulation,Yes,47.5,Low,Average,Average,"Amazing game, but too many bugs.",Offline,8
28736,Bioshock Infinite,26.7,Kids,21.65,PC,Yes,CD Projekt Red,Capcom,2012,Shooter,Yes,58.3,Ultra,Average,Poor,"Solid game, but too many bugs.",Online,2
28737,Fortnite,29.9,Kids,26.76,Mobile,No,Bungie,Electronic Arts,2017,RPG,No,55.6,Medium,Excellent,Poor,"Disappointing game, but too many bugs.",Online,2
28738,League of Legends,38.1,Teens,55.81,Nintendo Switch,No,Capcom,Nintendo,2018,Adventure,Yes,30.6,High,Good,Excellent,"Great game, but the graphics could be better.",Offline,4
28739,Pillars of Eternity II: Deadfire,34.1,Teens,51.19,Mobile,No,CD Projekt Red,Epic Games,2013,Simulation,Yes,29.2,High,Good,Average,"Disappointing game, but too many bugs.",Online,8
28740,Rocket League,22.7,All Ages,32.61,Nintendo Switch,No,Valve,Capcom,2012,Action,Yes,27.1,Low,Excellent,Average,"Amazing game, but the gameplay is amazing.",Offline,10
28741,The Sims 4,22.6,Adults,31.05,Mobile,Yes,Capcom,Square Enix,2017,Party,Yes,20.5,Low,Poor,Excellent,"Solid game, but the gameplay is amazing.",Offline,5
28742,Tetris,34.0,Adults,33.46,Nintendo Switch,Yes,Game Freak,Capcom,2016,Strategy,No,58.9,Ultra,Good,Good,"Disappointing game, but the gameplay is amazing.",Online,5
28743,Pillars of Eternity II: Deadfire,16.5,Teens,26.82,PlayStation,Yes,Capcom,Electronic Arts,2011,Sports,Yes,12.3,Medium,Excellent,Average,"Solid game, but the gameplay is amazing.",Offline,6
28744,Hades,24.6,Kids,28.35,PlayStation,No,Innersloth,Square Enix,2018,Puzzle,Yes,34.9,Ultra,Poor,Good,"Great game, but too many bugs.",Online,2
28745,Overwatch 2,26.1,Kids,34.39,Xbox,No,EA Sports,Take-Two Interactive,2022,Strategy,No,33.1,High,Good,Average,"Disappointing game, but the graphics could be better.",Online,5
28746,The Elder Scrolls V: Skyrim,23.2,All Ages,39.36,Mobile,Yes,Game Freak,Take-Two Interactive,2023,Strategy,Yes,13.2,Ultra,Excellent,Average,"Solid game, but the gameplay is amazing.",Online,5
28747,Tetris,22.3,Adults,36.22,Nintendo Switch,Yes,Valve,Activision,2021,Action,No,14.8,Ultra,Average,Good,"Solid game, but the gameplay is amazing.",Online,6
28748,Ghost of Tsushima,28.7,All Ages,47.31,Xbox,Yes,Game Freak,Electronic Arts,2013,Party,No,14.3,High,Excellent,Good,"Disappointing game, but the graphics could be better.",Online,10
28749,Portal 2,19.1,Teens,20.57,Xbox,No,Valve,Innersloth,2012,Party,Yes,33.6,Medium,Excellent,Average,"Solid game, but the graphics could be better.",Online,1
28750,Counter-Strike: Global Offensive,33.0,Kids,37.06,PC,No,Innersloth,Nintendo,2014,RPG,No,45.1,Low,Excellent,Excellent,"Solid game, but the graphics could be better.",Online,5
28751,Among Us,36.3,All Ages,39.33,Nintendo Switch,No,Nintendo,Capcom,2022,Party,Yes,59.7,Low,Good,Good,"Amazing game, but the gameplay is amazing.",Online,6
28752,The Legend of Zelda: Breath of the Wild,23.6,Teens,35.77,Mobile,No,Valve,Square Enix,2016,Shooter,No,15.3,Ultra,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Offline,3
28753,Tekken 7,35.7,Kids,50.59,Nintendo Switch,Yes,Game Freak,Valve,2015,Simulation,No,39.4,High,Average,Good,"Amazing game, but the graphics could be better.",Online,3
